X,Y,OBJECTID,FacilityMasterID,FacilityName,Category,CategoryStyle,SiteStreet,SiteCity,SiteTelephone,WorkArea
-80.5546990252514,43.5120233349754,12908,60BCC970-0A1C-4F7E-A19B-4D4EB4AF228D,SJFM - ORGANIC CHEF (Market Tent),"Food, General",Food store convenience / Variety,878 Weber St N,Woolwich,,KW8
-80.5432836129842,43.4572324001453,12911,64B0C9C2-AAF2-42B3-9B77-0C5C864D9D63,FIRST BAPTIST CHURCH,"Food, General",Church Kitchen Facility,306 ERB St W,Waterloo,(519) 886-6530,KW1
-80.7089852985758,43.3774443156862,12913,8D815BB7-7CFA-4476-B67A-1A60D74B1FDE,TITO'S PIZZA,"Food, General",Food Take Out,148 PEEL ST,New Hamburg,(519) 662-9400,KW4
-80.5257436351902,43.4769538247903,12914,9253D796-50D1-44BB-BB18-C5562B9EB972,Thai Express,"Food, General",Restaurant,255 King St N,Waterloo,(519) 747-3888,KW13
-80.3133842605818,43.3601680723823,12915,05833400-302D-4DB9-91B0-79537DB45EB3,CFM - CARL'S CHOICE MEATS,"Food, General",Butcher Shop,40 DICKSON ST,Cambridge,(519) 752-3055,CK5
-80.7109640023249,43.3869306539706,12917,C2D83E21-A1AF-4257-9496-7CB4C131E290,NEW ORLEANS PIZZA,"Food, General",Restaurant,385 WATERLOO ST   UNIT 5,New Hamburg,(519) 662-2487,KW4
-80.5767078474322,43.6347267528957,12918,C3313F0E-4F76-4A12-BD49-4B036CD2BAED,FLORADALE MENNONITE CHURCH,"Food, General",Church Kitchen Facility,22 FLORAPINE RD,Floradale,(519) 669-2861,KW8
-80.4472069303222,43.4210564152825,12919,BF3751D6-216A-4803-BBA5-CBEF5D40329D,PHO BEN THANH VIET-THAI RESTAURANT,"Food, General",Restaurant,500 FAIRWAY RD S,Kitchener,(519) 742-3338,CK3
-80.5498914558183,43.5429453337135,12920,7F76A427-6392-4094-AFAB-65116857B5C5,St Jacobs Lion Hall,"Food, General",Banquet Hall,31 PARKSIDE DR,St. Jacobs,(519) 664-2525,KW8
-80.5402220947934,43.4691954775523,12921,6A01125A-F9F5-4FB9-8691-BBD13E576AC4,UW - SOUTHSIDE MARKETPLACE (SCH),"Food, General",Restaurant,200 UNIVERSITY Ave W,Waterloo,(519) 888-4567,KW15
-80.3152427099199,43.3635900418927,12922,D995D510-5A4B-4363-8972-04253AFE2B7F,Cambridge Mill,"Food, General",Restaurant,4 Park Hill RD W,Cambridge,(519) 624-1828,CK7
-80.504532444747,43.5132966039033,12923,4F7F2729-4803-4512-A821-AA6B0F547372,Millen Woods Child Care Centre,"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,640 New Hampshire St,Waterloo,(519) 888-9000,KW2
-80.534473275612,43.4729724157965,12926,A698BF77-87E0-48F1-8020-36987591FD1C,YANGYUM,"Food, General",Food Take Out,140 University Ave,Waterloo,(226) 791-4524,KW13
-80.5591997007093,43.5992664568227,12928,82AB9BEF-BCA9-46C6-9658-07EF5C7B6AAD,"BARGAIN SHOP, THE","Food, General",Food store convenience / Variety,44 Arthur St S,Elmira,(519) 669-5071,KW8
-80.4842075293357,43.4237370035784,12930,D2244117-112C-41D4-8174-D1672C7CD4EF,PITA FACTORY,"Food, General",Restaurant,725 Ottawa St S,Kitchener,(519) 954-8322,CK3
-80.7125789366759,43.3863655557498,12931,36B59F8C-2E4D-498D-BCDF-D823DE5755FB,BIRDIE'S HOLY GUACAMOLE,"Food, General",Food Take Out,338 Waterloo St,New Hamburg,(519) 390-4822,KW4
-80.576575583835,43.6010685026295,12933,A25BF2FF-F6F3-41B8-AA27-13EBE023C0DB,GALE PRESBYTERIAN CHURCH,"Food, General",Community Kitchen,10 BARNSWALLOW DR,Elmira,(519) 669-2852,KW8
-80.4525223626604,43.4746714247917,12934,F0F950AE-1EE8-478C-9538-C42DBB2ED29E,BINGEMAN PARK-MARSHALL HALL/BALLROOM KITCHEN,"Food, General",Serving Kitchen,425 BINGEMAN CENTRE DR,Kitchener,(519) 744-1555,KW5
-80.500393928883,43.4074297943223,12938,03B1A108-8EAA-4D7D-B07F-05A4231C806E,MARBLE SLAB CREAMERY,"Food, General",Ice Cream / Yogurt Vendor,1170 FISCHER-HALLMAN RD,Kitchener,(519) 576-7522,KW6
-80.6957976399899,43.3771959889103,12940,677A323A-D3BE-4DF0-81E5-8DCA67EFEE3E,MCDONALD'S,"Food, General",Restaurant,3589 BLEAMS RD,New Hamburg,(519) 662-1500,KW4
-80.5107170009242,43.4390508496272,12941,D9F6FFBE-D576-4D0F-9FDD-0D3D063A451E,Quesada Mexican,"Food, General",Restaurant,324 Highland Rd W,Kitchener,(519) 579-9595,KW7
-80.4862619040894,43.4468294889687,12944,0FC74C41-CE4A-4C8A-B941-0A03CB3E9276,EBY VILLAGE,"Food, General",Community Kitchen,50 EBY ST S,Kitchener,(519) 570-2400,KW3
-80.4510249869391,43.4160618175645,12948,92F6B2CD-F443-4DD6-834C-114218B1F91B,NOSTRA CUCINA,"Food, General",Restaurant,31 MANITOU DR,Kitchener,(519) 748-0504,CK3
-80.5221775003702,43.4250725218728,12949,E913847B-B8F0-4E76-8E20-4A0E6E77E235,Nutrition for Learning- Forest Heights Collegiate,"Food, Institutional",Nourishment Program,255 Fischer-Hallman Rd,Kitchener,(519) 744-6567,KW4
-80.7219773699499,43.3717011777845,12950,A201FC02-4917-4263-8AD7-D0D500E62DFE,CRESSMANS MEATS LTD.,"Food, General",Food Warehouse / Depot,562 HURON ST,New Hamburg,(519) 662-1740,KW4
-80.7112498925512,43.3781144553414,12951,5CFF4C78-206D-4E5C-8E17-92A797A6EA46,SUBWAY,"Food, General",Restaurant,85 HURON ST,New Hamburg,(519) 535-7840,KW4
-80.4780672095408,43.4243214568245,12952,5C16B091-5DC3-4058-B6AB-6F2FDCF83493,"FOOD BANK OF WATERLOO REGION, THE","Food, General",Food Bank,50 ALPINE CRT KITCHENER,,(519) 743-5576,CK3
-80.4551574978031,43.4661508800824,12953,37A3D129-3030-484C-99F3-1B905395104E,Brightpath,"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,1151 VICTORIA ST N,Kitchener,(519) 578-3578,KW2
-80.4873226516669,43.4606419315107,12956,30A8F226-630D-491C-BBC4-F351F6F35A31,LAO-THAI SUPER STORE,"Food, General",Food store convenience / Variety,114 ST LEGER ST,Kitchener,(519) 579-1229,KW5
-80.4906952602609,43.4505811170202,12957,2E50DF9A-4D3E-4A61-962A-4229200EA966,CLUB ELEMENTS,"Food, General",Cocktail Bar/ Nightclub,90 KING ST W,Kitchener,(519) 576-6050,KW11
-80.5392398133287,43.4721737193341,12958,F5069CFB-0240-4E43-8C48-997530D5C004,HARVEY'S,"Food, General",Restaurant,170 UNIVERSITY Ave W,Waterloo,(519) 888-9744,KW15
-80.2978089344724,43.4148115151397,12960,69D607B9-2154-49BC-8884-06A289EC89CE,LEANNE'S,"Food, Mobile Vendor",Catering Vehicle,336 PINEBUSH RD,Cambridge,(519) 732-6259,CK6
-80.3040545883171,43.3922501543148,12961,2669A7FC-F435-453F-8D50-7BC0991F3BCB,"GATOR'S TAIL, THE","Food, General",Restaurant,970 Franklin BLVD,Cambridge,(519) 620-9800,CK1
-80.5546990252514,43.5120233349754,12962,5C7ABF2C-5149-4BCC-93ED-A794018C3B95,SJFM - Ray Woodey's Craft Chippery (Peddlers Village),"Food, General",Food Take Out,878 WEBER ST,Woolwich,(519) 747-1830,KW8
-80.3181215248522,43.371247291562,12965,416390C4-0E85-433E-B800-CAB7EA2234A4,DAIRY QUEEN,"Food, General",Restaurant,258 WATER ST N,Cambridge,(519) 622-0172,CK7
-80.4946638305885,43.4578562857506,12968,666998C5-6123-44E2-9D64-5A7C12C160E4,FORE QUARTER BUTCHER SHOP,"Food, General",Butcher Shop,217 Louisa St,Kitchener,,KW5
-80.2862531820833,43.4233152176595,12973,D2B466DA-33DF-4316-B24B-2635126DFE36,NEW ORLEANS PIZZA,"Food, General",Food Take Out,900 JAMIESON PKY,Cambridge,(519) 658-2400,CK6
-80.449041756479,43.285858059519,12974,D62107C9-2C38-4006-9D32-E847ED7802B0,AYR DOLLAR STORE,"Food, General",Food store convenience / Variety,124 STANLEY ST,Ayr,(519) 632-9594,CK7
-80.506812530217,43.4452000961127,12976,E02D60C9-CD0E-45FF-870C-C4297EA2D050,VICTORIA BOWLERAMA,"Food, General",Restaurant,280 VICTORIA ST S,Kitchener,(519) 745-3411,KW9
-80.5281557331034,43.4743641631454,12977,FF2814FA-ADFA-46BC-9DA1-FE3537142742,WLU - WILLIAMS (TERRACE),"Food, General",Food Take Out,75 University Ave W,Waterloo,(519) 884-0710,KW13
-80.4421916185903,43.4207213356958,12980,48DCEE04-136F-4383-92DC-040C365F62C5,Farm Boy 2012 Inc.,"Food, General",Restaurant,385 Fairway RD S,Kitchener,(519) 772-0587,CK3
-80.4165461105112,43.4775701148866,12982,20C2510B-8E0B-4553-A9F2-29ABD031F99E,BRESLAU CHILD CARE,"Food, Institutional",Before and After School Program,58 JOSEPH ST,Breslau,(519) 242-8589,KW2
-80.3458600986976,43.3901697237378,12984,41C1A1F4-629E-4755-BE46-C8D08E6AA78E,SUBWAY,"Food, General",Restaurant,1515 KING ST E,Cambridge,(519) 653-8782,CK2
-80.4874489278058,43.4237335275069,12985,1EB4979D-538A-4126-A950-50ABCFAB89BD,TIM HORTONS,"Food, General",Restaurant,750 OTTAWA ST S,Kitchener,,CK3
-80.5181878902063,43.4162243129062,12986,8CDC6F2E-202D-42E6-85E2-84505A41793C,PIZZA NOVA,"Food, General",Food Take Out,1400 OTTAWA ST S,Kitchener,(519) 744-2814,KW4
-80.5402220947934,43.4691954775523,12987,F814149D-C1BD-45E4-82DB-0E5DB79D04C7,UW - GRAD HOUSE (GRAD STUDENTS),"Food, General",Restaurant,200 UNIVERSITY Ave W,Waterloo,(519) 888-4567,KW15
-80.3997460024961,43.4099947359765,12989,43C3B81A-2A95-4D83-A784-10C14FD76F81,TURTLE JACKS MUSKOKA GRILL,"Food, General",Restaurant,4289 KING ST E,Kitchener,(905) 869-9199,CK4
-80.3147461745473,43.3586814440217,12991,70341C44-500A-4C43-9D40-7D244FCDFB97,MAIN VARIETY,"Food, General",Food store convenience / Variety,29 MAIN ST,Cambridge,(519) 623-2515,CK7
-80.500629180384,43.4049367741268,12993,D60B5FA3-A9BE-424F-9CBF-D42AD982CA0F,Shawarma Star,"Food, General",Restaurant,325 Max Becker Dr,Kitchener,(519) 208-6644,KW6
-80.5281557331034,43.4743641631454,12994,FBF3E1FA-0D11-4250-BA85-6806B4282191,WLU - Mr. Sub (Terrace),"Food, General",Restaurant,75 UNIVERSITY Ave W,Waterloo,,KW13
-80.3155698083228,43.3578670406873,12995,DE3C4155-4F0E-4700-9E82-A2043B45A8F0,The Pick & Shovel,"Food, General",Restaurant,30 Water ST S,Cambridge,(519) 267-8899,CK7
-80.5107032559792,43.4156855868914,12997,D707A0BA-2E31-4DE6-A3AD-6B494599CE6A,TIM HORTONS,"Food, General",Restaurant,685 FISCHER-HALLMAN RD,Kitchener,(519) 570-0613,KW6
-80.449878807383,43.4348595164552,12999,2F649F13-EE14-4C29-86DE-F1B4AD659D2A,EVERYTHING BARGAIN & CONVENIENCE,"Food, General",Food store convenience / Variety,1097 WEBER ST E,Kitchener,(519) 896-7840,KW3
-80.3300360078099,43.4117182009968,13001,446EEDD5-4C89-45FC-854F-DFAFAE1D5723,HILTON GARDEN INN,"Food, General",Restaurant,746 OLD HESPELER RD,Cambridge,(519) 620-8936,KW14
-80.5411372467235,43.484622007092,13006,83A4CBDE-4289-41D4-AC6E-D53E736CF76F,MING'S RESTAURANT,"Food, General",Restaurant,465 PHILLIP ST,Waterloo,(519) 888-7460,KW15
-80.4674945865038,43.4437761985002,13008,725DF214-5C2C-40FD-B9DD-F4A3B42F6AC2,TRI CITY MULTICULTURAL FOODS,"Food, General",Caterer / Commissary,533 WEBER ST E,Kitchener,(519) 745-8561,KW3
-80.46437047405,43.4392954450498,13011,CB559AEC-1956-49AA-BE20-A1F5835A78C9,LEUNG YUE HOT POT,"Food, General",Restaurant,1508 KING St E,Kitchener,(519) 725-7877,KW3
-80.527478848655,43.5031863236979,13012,C1D3B0DD-AA58-42EC-9CC9-93802E3C6CEA,LITTLE SHORT STOP,"Food, General",Food store convenience / Variety,55 NORTHFIELD DR E,Waterloo,(519) 888-7695,KW16
-80.5242787928118,43.4752193882918,13013,E2357226-EDA9-43BF-A7E9-879C7BFDE2A5,SHAWERMA PLUS,"Food, General",Restaurant,220 KING ST N,Waterloo,(519) 954-1777,KW16
-80.5233916043614,43.4634001356789,13016,551C4B60-7770-4A27-A46B-BBBD3514CE12,THAI SUN,"Food, General",Restaurant,75 KING ST S,Waterloo,(519) 747-9006,KW13
-80.5500655788799,43.5281838177747,13017,834769F0-E45D-4FE6-A28E-C95004ACB113,VALLEY VIEW MANOR,"Food, General",Restaurant,1070 PRINTERY RD,St. Jacobs,(519) 664-2496,KW8
-80.4392556975508,43.4244859348789,13019,56042650-F86D-49F7-B316-BC5B366417A7,TIM HORTONS,"Food, General",Restaurant,2960 KINGSWAY DR,Kitchener,(519) 748-1148,CK3
-80.4731874511507,43.4570749830023,13021,A48D6C1F-06C7-47ED-AE0E-5FA6FD898D89,BRUNSWICK FREDERICK LANE RESTAURANT,"Food, General",Restaurant,385 FREDERICK ST,Kitchener,(519) 576-1160,KW11
-80.522227108241,43.4658715062467,13024,8E8E0AE4-4515-43AA-A61D-AF8090AF7926,Chainsaw,"Food, General",Restaurant,28 KING ST N,Waterloo,(519) 954-8660,KW1
-80.5276677281984,43.5069987645059,13025,4CCF0604-588E-4B7A-BD3F-B0124F97481C,NAANWAY FOODS,"Food, General",Bakery - Production,160 FROBISHER DR,Waterloo,(519) 746-7760,KW16
-80.4641909019207,43.4430908161528,13026,9E9BEB9E-D415-4404-A43F-E28C5947B00F,JMK Variety Inc.,"Food, General",Food store convenience / Variety,144 SHELDON Ave N,Kitchener,(519) 749-3979,KW3
-80.3504374988355,43.3920171579369,13028,720C4EA2-A4F9-4D34-A4A4-031D66084F0D,"BOUTIQUE BAKER, THE","Food, General",Bakery - Production,1225 KING ST E,Cambridge,(226) 240-7000,CK2
-80.4081325912883,43.4058631857581,13029,15AC7B22-F7AB-4FFA-9736-79F0E539BA06,PIONEER SPORTSMEN CLUB,"Food, General",Cocktail Bar/ Nightclub,211 PIONEER TOWER RD,Kitchener,(519) 653-3781,CK4
-80.4439089212741,43.4194218559457,13030,29AC78DD-3186-4B2E-A6AB-D10E6FA1DF9D,Chuck's Roadhouse Bar & Grill,"Food, General",Restaurant,509 Wilson Avenue,Kitchener,(519) 895-2525,CK3
-80.5591484106353,43.6002640939594,13033,51277D28-29C3-46C0-9DC4-CB7DF623DC58,ELMIRA MARKET - MARTIN'S BAKERY,"Food, General",Baked Goods - Retail,22 CHURCH ST W,Elmira,(519) 698-9820,KW8
-80.5224843402682,43.4648085831338,13035,0D6FCDE5-DA29-4E25-8504-F176BAAC518D,Abe Erb Brew Co.,"Food, General",Restaurant,15 King St S,Waterloo,(519) 886-4518,KW13
-80.3375049233776,43.3879269954268,13037,127E6084-FCE2-49E6-A77D-DD5742C4C7CC,Villa Nova Place,"Food, Institutional",Retirement Home,611 Dunbar RD,Cambridge,(519) 219-5483,IPAC D
-80.4392556975508,43.4244859348789,13038,A5C158FC-C917-49A6-94F4-481D87D9E999,UMI SUSHI & TERIYAKI,"Food, General",Food Take Out,2960 KINGSWAY DR,Kitchener,(519) 573-2480,CK3
-80.3758571150141,43.4123529662986,13039,5DBE244E-6606-4428-AA01-12EEF0F940F9,SELECT SERVICE CATERERS/HUNGRY OLIVE,"Food, General",Caterer / Commissary,35 Cherry Blossom Rd,Cambridge,(519) 650-4777,KW14
-80.4354149219138,43.4724192958684,13040,5748341F-D7B9-42BF-A268-DD9C9EB354F6,Fo' Cheezy Food Truck,"Food, Mobile Vendor",Mobile Preparation Premises,6 Forwell Dr,Kitchener,(519) 998-6996,KW2
-80.5334818144816,43.5113027349942,13044,A5146F4B-E5FE-47BB-87BF-B8F669BD4AE3,MEAL IN A JAR,"Food, General",Caterer / Commissary,96 Rankin Street,Waterloo,(519) 498-6325,KW16
-80.4516505788827,43.4191920865959,13045,08E63FE8-1856-4786-960F-1931FA939A68,ENNIO'S TASTES OF ITALY,"Food, General",Restaurant,655 FAIRWAY RD S,Kitchener,(519) 576-9552,CK3
-80.4813119548681,43.4465320043003,13051,5164E4B5-29B4-4F73-BA78-C8485F287EB8,BEN THANH SUPERMARKET / B & T SUPERMARKET,"Food, General",Supermarket,470 KING ST E,Kitchener,(519) 745-6688,KW3
-80.3283805602743,43.4020441303919,13058,0F0C6314-19B8-4B72-A7CB-D46E146E169A,Euromart & Deli Inc.,"Food, General",Supermarket,1001 LANG'S DR,Cambridge,(519) 622-0005,CK2
-80.5626332810616,43.4498424068709,13059,727D3FE1-4F53-43C6-96BF-F5574A446157,CEDARS WORSHIP & COMMUNITY CENTRE,"Food, General",Banquet Hall,543 BEECHWOOD DR,Waterloo,(519) 746-2551,KW12
-80.5091244185194,43.4490223435554,13061,9447964C-E30D-48C4-B093-A666BB55CB27,NUTRITION FOR LEARNING - ST. JOHN'S CATHOLIC SCHOOL,"Food, Institutional",Nourishment Program,99 STRANGE ST,Kitchener,(519) 579-0890,KW5
-80.4530448504853,43.4345415154193,13062,1B972480-8BF9-4114-B78C-3FA643ACD44F,COCABELLA CAKE STUDIO/THE SQUEAKY ROLLING PIN COOKIE CO.,"Food, General",Bakery - Production,2151 KINGSWAY DR,Kitchener,(226) 399-0161,CK3
-80.2917031384485,43.4278571764553,13063,D81C1D2D-C8E3-4D90-8902-56B8E904CDF6,HESPELER ARENA - Optimist Room,"Food, General",Banquet Hall,640 ELLIS RD W,Cambridge,(519) 740-4605,CK6
-80.5128972592694,43.4057732469163,13065,3B327E56-2F44-47D3-A88F-38D00D5DD274,CIRCLE K,"Food, General",Food store convenience / Variety,192 ACTIVA Ave,Kitchener,(519) 744-3807,KW6
-80.5605862098475,43.4351887792951,13069,9352AE42-827F-4CE9-BDBD-1A5E36C09EE6,BAR BURRITO FRESH MEXICAN GRILL,"Food, General",Restaurant,205 THE BOARDWALK,Kitchener,(519) 571-7070,KW7
-80.5572723770247,43.4865154610913,13071,232EEAEA-333A-405B-81A2-CFD0F9681ACF,BREAD & BRETZEL BASKET,"Food, General",Bakery - Production,255 TOLL GATE BLVD,Waterloo,,KW15
-80.4597508086182,43.4110670801919,13073,2058FF5A-D947-40B2-9119-D2C211F6F110,HOLY GUACAMOLE,"Food, General",Restaurant,270 BLEAMS RD,Kitchener,(519) 603-1932,CK3
-80.5021878792057,43.5196068307982,13074,2C809ACC-0147-44A5-B0B7-002C6CBC55BE,RIM PARK - BANQUET HALL,"Food, General",Banquet Hall,2001 UNIVERSITY Ave E,Waterloo,(519) 884-5363,KW2
-80.5639161911883,43.5769696987056,13076,36B5F79F-781A-4C06-9FB9-075C3F5A13F3,AT THE CROSSROADS FAMILY RESTAURANT,"Food, General",Restaurant,384 ARTHUR ST S,Elmira,(519) 669-8117,KW8
-80.496929240656,43.4648985868692,13079,5C82DB0D-7E61-4D42-9D90-82FCFE6D8715,GIANT TIGER,"Food, General",Supermarket,351 MARGARET Ave,Kitchener,(519) 742-9545,KW5
-80.4756574368102,43.460343354939,13083,A4E0912A-71B4-45E1-8005-639949075DE6,DEROS ESSO/ Tim Hortons,"Food, General",Food store convenience / Variety,593 VICTORIA ST N,Kitchener,(519) 741-0424,KW11
-80.4842075293357,43.4237370035784,13084,E9D696EB-C679-4DC3-A5B8-5CF4E461DD49,SUBWAY,"Food, General",Restaurant,725 OTTAWA ST S,Kitchener,(519) 570-0023,CK3
-80.5112873206888,43.4933605279302,13085,93E90BF3-F1FA-4056-8405-DC84ED900571,WATERLOO MENNONITE BRETHREN CHURCH,"Food, General",Restaurant,245 LEXINGTON RD,Waterloo,(519) 885-5330,KW16
-80.5257436351902,43.4769538247903,13086,60BDD072-EA1E-4AEB-940E-9D1BFAA72A7F,Lazeez Shawarma and Mediterranean Grill,"Food, General",Restaurant,255 King St N,Waterloo,(519) 954-8302,KW13
-80.3154028616166,43.3452602471432,13089,A7419C8E-6915-4843-B744-CC62F77E35A2,PETRO CANADA,"Food, General",Food store convenience / Variety,200 WATER ST S,Cambridge,(519) 623-6171,CK7
-80.4364427205961,43.430236014407,13090,79A4DB3D-EBB5-4E4D-B4F1-A2FB066539D7,PEPI'S PIZZA,"Food, General",Food Take Out,2880 KING ST E,Kitchener,(519) 893-8144,KW14
-80.5734738786954,43.3911300184577,13092,71EF9AEE-574C-416F-A26F-121A78BA92F3,Hubertushaus - GERMAN CANADIAN HUNTING AND FISHING CLUB,"Food, General",Banquet Hall,1605 BLEAMS RD,Wilmot,(519) 634-8491,KW4
-80.5392398133287,43.4721737193341,13093,7665CDEE-5208-4ACC-BAB4-876894B4453B,SWEET DREAMS TEA SHOP,"Food, General",Restaurant,170 UNIVERSITY Ave W,Waterloo,(519) 747-2442,KW15
-80.4331402583075,43.3938853253828,13094,3C866E86-ABB8-41D6-AD91-E91F737E7204,ZEHRS MARKET,"Food, General",Supermarket,123 PIONEER DR,Kitchener,(519) 895-0065,CK4
-80.6203401494568,43.4941218315778,13095,90A9F323-A6A5-460B-AB29-A468D1C4E3C5,KW Optimist Club House,"Food, General",Banquet Hall,2001 Kressler Rd,Woolwich,(519) 885-1119,KW12
-80.5255207149338,43.47627626132,13096,A69C1157-4144-4734-A15D-4E8A625CDC68,BOOSTER JUICE,"Food, General",Food Take Out,247 KING ST N,Waterloo,(519) 772-0213,KW13
-80.5514051227342,43.4968565751427,13098,4FA3F400-5639-4FD0-90A7-DE9D12ECC6A7,Herc's Nutrition,"Food, General",Ice Cream / Yogurt Vendor,585 Weber St N,Waterloo,(519) 208-4372,KW10
-80.2966230266839,43.3764421012428,13101,66D3A31C-E38B-49CA-BF4D-481A320B9D3C,Centre Communautaire Francophone de Cambridge,"Food, General",Community Kitchen,647 FRANKLIN BLVD,Cambridge,(519) 623-2822,CK1
-80.5325648450242,43.4712738668552,13103,78024138-DC13-4B15-A0F6-9B7BE6C82F5A,Sirens,"Food, General",Cocktail Bar/ Nightclub,181 Lester St,Waterloo,,KW15
-80.4949916065294,43.4515560655023,13104,9CBD1E3E-96E5-4ABC-B160-302E32A9EE7D,Gilt Restaurant Bar and Lounge,"Food, General",Restaurant,102 - 305 King St W,Kitchener,(519) 954-6100,KW9
-80.4851327969697,43.4372119043533,13108,F1473007-DF43-40B4-8085-768A3D4D8176,GOURMET AFFAIR / BELLA VISTA CATERING AND EVENTS,"Food, General",Caterer / Commissary,262 MILL ST,Kitchener,(519) 503-1809,KW9
-80.3297106144792,43.3521064896753,13109,FEE1630A-B65B-4D84-AAF5-DE71F9ED681A,SOBEYS,"Food, General",Supermarket,130 CEDAR ST S,Cambridge,(519) 622-8906,CK7
-80.2977319865941,43.340182093355,13111,78F298C2-249E-44C1-B507-347148B39225,MONSIGNOR DOYLE SCHOOL,"Food, General",School Cafeteria,185 MYERS RD,Cambridge,(519) 622-1290,CK5
-80.3432717677127,43.3978154942688,13112,F7FE0AE4-8709-44C1-ACD6-AC24F5D091F5,WILLIAM G. DAVIS PUBLIC SCHOOL,"Food, General",School Cafeteria,530 LANG'S DR,Cambridge,(519) 653-2384,CK2
-80.4823530968248,43.5865799269108,13115,70660A87-EA21-496E-AAC1-404A51639DF7,Lost Acre Variety & Bakery,"Food, General",Bakery - Production,12 Covered Bridge Dr,West Montrose,(519) 669-5689,KW8
-80.3111318048147,43.3607397916319,13116,A156C44F-65A6-4401-ABCC-15E9C0839CFD,LIFE FOR THE NATIONS,"Food, General",Community Kitchen,37 Wellington ST,Cambridge,(519) 267-7500,CK5
-80.5546990252514,43.5120233349754,13117,5BFC4AB4-FB27-40F1-A4C6-58FC4AB965D8,SJFM - THE GARLIC KING (PEDDLERS VILLAGE),"Food, General",Food store convenience / Variety,878 WEBER ST N,Woolwich,(519) 846-1258,KW10
-80.5281557331034,43.4743641631454,13118,D7A3377B-AD28-4434-AB1B-9BE28F0DF50B,WLU - VERITAS CAFE (Student Services),"Food, General",Restaurant,75 UNIVERISTY Ave W,Waterloo,(519) 884-0710,KW13
-80.5450437579316,43.4944812763866,13120,7E5E80A1-B695-4382-90F7-771916D5BFD0,BO-DE FOODS INC,"Food, General",Food store convenience / Variety,551 PARKSIDE DR,Waterloo,(519) 747-5524,KW10
-80.5167779468936,43.457771732399,13123,95A1BDDA-91C2-4755-B829-83BE665650A8,TIM HORTONS,"Food, General",Restaurant,227 KING ST S,Waterloo,(519) 888-2578,KW1
-80.5143506947318,43.4354621439447,13125,54C44475-2EFB-49CE-9B21-2709E48F0770,STOP 2 SHOP,"Food, General",Food store convenience / Variety,491 Highland Rd W,Kitchener,(519) 603-1215,KW7
-80.5737805119564,43.6019585973013,13126,9690C080-1A7A-40A5-AF87-2C79F8515E76,ELMIRA DISTRICT COMMUNITY LIVING - AVENUES,"Food, General",Community Kitchen,146 CHURCH ST W,Elmira,(519) 669-1567,KW8
-80.4904302089839,43.4482838377557,13127,1F8151FC-17E9-4145-AB01-E56574520281,ST. PAUL'S LUTHERAN CHURCH,"Food, General",Community Kitchen,137 QUEEN ST S,Kitchener,(519) 745-4891,KW3
-80.59354662973,43.5476265433984,13129,9D3E9BAF-DB56-4224-8FB5-95E71C3807A9,THREE BRIDGES LODGE,"Food, General",Banquet Hall,635 HAWKESVILLE RD,Woolwich,(519) 744-1231,KW10
-80.3107240701973,43.4314574287566,13130,90F1F94B-9066-4D00-A657-EFA9A62230B1,PAPOU'S PLACE,"Food, General",Restaurant,3 Queen St E,Cambridge,(519) 658-9242,KW14
-80.3679835192413,43.4003005480306,13132,2965BD0D-E2E8-44C5-9C55-1B2191167324,RIVERSIDE FISH HUT,"Food, General",Restaurant,157 KING ST W,Cambridge,(519) 653-0788,CK4
-80.3240950569586,43.3911313333284,13133,02207728-3B6E-4CA8-A4F2-5495FF342BEC,Farm Boy Cambridge,"Food, General",Supermarket,350 Hespeler RD,Cambridge,(519) 623-0377,CK2
